@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute class {1 2 3 4 5 6 }
@data
0.011279,0.007376,0.005628,0.004365,0.021086,0.016392,0.007456,0.010062,808.000000,0.321334,0.971154,0.765152,1.000000,106.325902,0.881479,33.132682,31.375526,79.156434,0.237656,1.063470,0.382110,0.860566,0.761498,3.291961,2.378793,1.541083,1.984166,0.745176,0.990722,-0.172256,0.558587,1.118053,0.459278,0.171530,1.734838,0.789258,4.116022,0.670046,5.074753,14.729250,2.119442,2.768985,1.042351,1.238895,-0.277996,0.768764,1.018345,0.375478,0.797515,0.197674,0.578052,0.234240,0.954567,2.253171,0.739287,0.509115,0.594280,0.186276,0.335819,-0.389699,0.499965,0.300082,0.078807,0.172014,1.564541,0.136807,0.902980,0.680859,3.402799,2.060148,1.582700,2.177166,0.959872,1.176392,-0.070419,0.384024,0.453640,1.204950,0.765530,0.286186,0.411673,0.243220,0.939475,2.263621,0.686695,0.558005,0.670762,0.264915,0.417441,-0.237363,0.406542,0.097743,0.376504,5
0.005480,0.002640,0.004704,0.002121,0.013497,0.003552,0.006120,0.004145,1282.000000,0.612550,0.941263,0.714604,1.000000,139.296465,0.818473,46.290734,36.589681,-80.321071,0.592748,0.710917,0.325116,0.703064,0.874019,2.501310,1.263099,0.887499,1.106941,0.608740,0.711558,-0.111253,0.377876,0.136095,0.109038,0.046912,2.423581,0.640019,3.155142,0.572282,10.170306,10.970996,2.494364,3.398563,1.210697,1.337928,-0.206703,0.738458,0.040790,0.102076,0.810681,0.390783,0.371552,0.310976,0.942896,2.241897,0.852863,0.488785,0.595219,0.367031,0.404832,-0.170933,0.324617,0.090915,0.022702,0.577027,0.833175,0.215487,0.753289,0.864168,2.499526,1.144787,0.897713,1.114336,0.709511,0.747536,-0.077838,0.328073,0.150964,0.109902,0.796717,0.473519,0.260584,0.320459,0.936877,2.249129,0.807273,0.512426,0.626485,0.442558,0.436504,-0.117281,0.274481,0.117107,0.066576,4
0.005987,0.003242,0.005429,0.003742,0.011973,0.002817,0.005768,0.003241,960.000000,0.799254,0.898876,0.627451,1.000000,130.468037,0.697976,46.311967,27.833167,-63.463400,0.693526,0.567273,0.586114,0.786886,0.910355,2.370909,1.316972,0.693958,0.813761,0.511976,0.565610,-0.164409,0.417440,0.194191,0.125335,0.050364,3.603636,0.480115,3.588505,0.520387,10.895758,10.248527,2.456257,3.396314,1.744132,1.522725,-0.149523,0.650596,0.057756,0.045721,0.863375,0.222985,0.621430,0.294510,0.960638,2.212482,0.955053,0.386393,0.459861,0.212949,0.300322,-0.309524,0.393681,0.061207,0.068131,0.680075,0.768606,0.439049,0.868346,0.897975,2.373478,1.186631,0.718623,0.827303,0.689386,0.627698,-0.100514,0.344491,0.193584,0.333425,0.846509,0.342210,0.439254,0.305302,0.948573,2.220172,0.878343,0.420690,0.503300,0.322941,0.367551,-0.199472,0.325320,0.280524,0.079083,4
0.005239,0.002210,0.004957,0.002200,0.012901,0.003772,0.006148,0.003839,893.000000,0.577903,0.939012,0.691176,1.000000,115.982756,0.820007,38.285764,31.245223,-41.619131,0.681170,0.424779,0.812247,1.090134,0.911825,2.538559,2.718804,0.790390,0.877828,0.378589,0.549360,-0.378240,0.632793,0.031400,0.014958,0.032913,2.235145,0.709478,3.825525,0.548420,9.390645,13.150810,2.630201,3.556891,0.980519,1.321029,-0.231978,0.779093,0.026020,0.047270,0.823455,0.239554,0.625231,0.319690,0.949766,2.254748,1.038854,0.473224,0.568040,0.224604,0.360369,-0.284544,0.414692,0.029143,0.022364,0.667675,0.589212,0.775508,1.179632,0.899110,2.528354,2.528587,0.807459,0.891627,0.521597,0.613566,-0.295619,0.588455,0.025188,0.078778,0.807408,0.324864,0.509595,0.331492,0.941808,2.264184,1.000015,0.501514,0.608295,0.302887,0.406452,-0.213066,0.368151,0.082376,0.107537,4
0.006064,0.003540,0.005025,0.002299,0.012305,0.002977,0.005564,0.003387,924.000000,0.839846,0.972632,0.651163,1.000000,120.468037,0.786969,46.769725,25.387735,-58.633065,0.631629,0.986181,0.073964,0.127055,0.875176,2.395729,1.050685,0.778734,0.930646,0.863329,0.725028,-0.020279,0.154574,0.041614,0.084193,0.042085,2.575377,0.545750,2.708038,0.538974,9.474874,8.741831,2.451449,3.444410,1.162982,1.383836,-0.166062,0.682651,0.114066,0.089731,0.788243,0.404924,0.331524,0.302946,0.936020,2.243995,0.806559,0.519575,0.629188,0.376587,0.441498,-0.135690,0.295972,0.061204,0.040814,0.609327,1.152875,-0.038727,0.129378,0.867686,2.423562,1.057622,0.816547,0.970233,1.005195,0.760453,-0.022520,0.166537,0.047536,0.149781,0.766116,0.546285,0.127480,0.313413,0.926330,2.252387,0.705915,0.552614,0.671978,0.504573,0.494046,-0.060333,0.202471,0.176404,0.040061,4
0.005794,0.002611,0.005370,0.003089,0.015200,0.003803,0.006764,0.004857,1295.000000,0.800542,0.910689,0.695489,1.000000,148.710678,0.726063,53.803109,32.242952,-21.777757,0.499781,1.088109,0.515741,1.045541,0.840861,2.833191,3.391336,1.139523,1.427313,0.903702,0.844450,-0.202814,0.530691,0.091015,0.081005,0.048477,1.603935,0.700332,2.601506,0.609485,9.862275,9.088816,2.488923,3.335977,0.764572,1.203645,-0.213449,0.741762,0.043564,0.090298,0.796936,0.405843,0.271577,0.278576,0.935766,2.233017,0.708463,0.502285,0.612154,0.377416,0.441130,-0.109340,0.261449,0.059242,0.065987,0.449530,1.641214,0.258050,1.001396,0.801151,2.846366,2.772165,1.198296,1.540002,1.313782,1.000092,-0.096610,0.386243,0.232622,0.367141,0.779281,0.501632,0.124972,0.286638,0.926716,2.240116,0.644920,0.528672,0.644273,0.462555,0.487619,-0.056563,0.191855,0.157038,0.043256,4
0.004324,0.000351,0.004693,0.001865,0.010986,0.002385,0.005453,0.002901,1048.000000,0.720344,0.964121,0.738548,1.000000,126.911688,0.804916,44.740595,31.032857,69.655900,0.356459,0.685528,0.351741,0.452737,0.819260,2.770403,1.410832,1.199119,1.515063,0.518132,0.822239,-0.103141,0.398401,0.005458,0.021174,0.035769,1.846572,0.743591,3.544265,0.588190,9.785637,12.551437,2.609322,3.513783,0.863907,1.261845,-0.235378,0.780512,0.029336,0.047651,0.856045,0.316968,0.462577,0.292524,0.956445,2.210497,0.862576,0.401135,0.484282,0.302428,0.327187,-0.258616,0.367179,0.018142,0.015985,0.324158,0.782036,0.250403,0.420696,0.790025,2.786826,1.279108,1.208017,1.558570,0.558256,0.873838,-0.058136,0.308335,0.005805,0.007826,0.845630,0.380888,0.372161,0.299793,0.950671,2.216232,0.832380,0.420675,0.510064,0.361522,0.360474,-0.203291,0.331537,0.046590,0.004208,4
0.005669,0.003389,0.005086,0.002627,0.012283,0.002950,0.005903,0.003468,941.000000,0.865662,0.941000,0.754006,1.000000,125.154329,0.743011,49.768572,24.915584,87.743974,0.739659,1.040100,0.561720,0.135013,0.897301,2.448622,1.866408,0.679917,0.745393,0.930654,0.605582,-0.155493,0.426074,0.231125,0.108368,0.039858,3.309524,0.487176,3.082451,0.476262,9.875940,9.579847,2.505999,3.481313,1.336168,1.468773,-0.177628,0.702209,0.118823,0.044079,0.772351,0.528802,0.606258,0.671508,0.927236,2.423748,2.157229,0.616113,0.752097,0.487574,0.483636,-0.265015,0.453076,0.054278,0.032937,0.712249,1.562500,0.269465,0.004243,0.877296,2.440341,1.459509,0.712645,0.720959,1.376033,0.706054,-0.021370,0.172718,0.568161,0.126683,0.746045,0.786651,0.436698,0.698250,0.910634,2.441887,2.006347,0.666062,0.819239,0.715130,0.565234,-0.171566,0.377500,0.237012,0.061230,4
0.004942,0.001774,0.005031,0.002890,0.012022,0.002908,0.005797,0.003503,932.000000,0.792273,0.918227,0.722481,1.000000,123.396970,0.756844,45.459081,27.737635,-81.183273,0.713776,0.940224,0.095384,0.744940,0.895792,2.342466,1.081970,0.662946,0.771442,0.844070,0.640287,-0.043459,0.212476,0.065014,0.034317,0.040351,2.595268,0.572010,2.873031,0.543359,9.681196,9.497367,2.470426,3.457087,1.195628,1.376993,-0.166617,0.684738,0.053224,0.062868,0.805331,0.439801,0.367367,0.347595,0.938027,2.258371,0.950580,0.503785,0.612664,0.411051,0.430991,-0.151098,0.308686,0.100809,0.025068,0.686163,1.171548,-0.045518,0.825958,0.881970,2.365411,1.049180,0.705614,0.802567,1.040053,0.703349,-0.010030,0.107465,0.225504,0.013748,0.784844,0.546243,0.242093,0.358549,0.926184,2.267543,0.895195,0.537783,0.652934,0.503991,0.490191,-0.080136,0.231253,0.107682,0.090991,4
0.007636,0.005314,0.007098,0.005239,0.017351,0.004907,0.008160,0.005673,601.000000,0.606917,0.978827,0.745658,1.000000,90.669048,0.898750,31.121767,24.734494,67.632322,0.601967,0.811024,0.259827,0.778950,0.877538,2.456693,1.224502,0.845715,1.035431,0.706801,0.698516,-0.085496,0.326243,0.152435,0.198266,0.041664,2.763780,0.551433,3.013051,0.504963,9.669291,9.552049,2.454990,3.470902,1.136648,1.412053,-0.157379,0.669514,0.086285,0.116459,0.590561,0.987774,0.268056,0.675512,0.866910,2.564503,1.711269,0.926933,1.175494,0.851696,0.758688,-0.132605,0.392374,0.320733,0.110679,0.591110,0.888143,0.224426,0.853095,0.871055,2.454139,1.165123,0.847694,1.030804,0.770986,0.730651,-0.068814,0.302740,0.310627,0.552257,0.556981,1.145648,0.185218,0.700596,0.851012,2.589698,1.666466,0.972994,1.242744,0.971420,0.822366,-0.085464,0.325298,0.030980,0.405434,4
0.006188,0.002779,0.006212,0.003609,0.015485,0.003970,0.008615,0.005271,444.000000,0.639785,0.930818,0.714976,1.000000,82.526912,0.799724,27.559641,21.181063,-66.019198,0.484264,1.495868,0.331020,0.819404,0.814214,2.900826,2.767024,1.174799,1.441456,1.201345,0.942384,-0.188480,0.561851,0.020577,0.040660,0.043326,3.713499,0.423585,3.383391,0.473777,10.022039,8.958192,2.445319,3.446146,1.565619,1.514628,-0.155098,0.670852,0.075444,0.148540,0.530373,1.314017,0.532235,1.316566,0.822456,2.950666,4.269297,1.148669,1.458794,1.061269,0.908980,-0.186048,0.527228,0.030890,0.018198,0.468523,1.757282,0.212624,0.540317,0.794923,2.838188,2.297441,1.173776,1.394921,1.383165,1.012114,-0.109018,0.453081,0.066556,0.071695,0.499973,2.148990,0.238990,1.219078,0.796942,2.936869,3.436250,1.180231,1.520097,1.721221,1.026707,-0.083220,0.376316,0.203750,0.101768,4
0.005562,0.002125,0.004913,0.001869,0.017487,0.005094,0.006812,0.005474,587.000000,0.751621,0.942215,0.733750,1.000000,94.669048,0.805944,34.177637,22.543424,73.690584,0.703054,0.668024,0.010530,0.373609,0.899047,2.289206,0.682144,0.642188,0.762647,0.595750,0.617040,-0.025726,0.140417,0.253335,0.147865,0.037942,3.602851,0.474680,3.282498,0.477744,9.879837,10.089431,2.493373,3.517843,1.517739,1.505102,-0.148382,0.657931,0.089195,0.053070,0.832662,0.317358,0.038691,0.165615,0.946749,2.149611,0.342901,0.398164,0.471788,0.298505,0.381477,-0.021416,0.101271,0.072255,0.033885,0.708900,0.749415,-0.043346,0.379194,0.898154,2.285714,0.686517,0.628240,0.732296,0.670436,0.624069,-0.015926,0.113835,0.176132,0.033891,0.822652,0.348330,-0.009302,0.173993,0.942883,2.155419,0.341898,0.414294,0.488194,0.326247,0.403048,-0.006404,0.056615,0.181869,0.125969,4
0.011485,0.007133,0.005153,0.003659,0.027845,0.019533,0.007319,0.010842,523.000000,0.341188,0.983083,0.745014,1.000000,82.669048,0.938819,26.663416,25.063478,27.869091,0.109436,2.961798,0.559503,3.411408,0.585559,5.258427,10.483777,2.195845,3.016643,1.648327,1.450099,-0.184216,0.677311,0.616074,0.538225,0.121737,2.364045,0.569434,2.733322,0.607895,4.737079,8.616266,2.119629,2.902359,1.304765,1.361650,-0.176235,0.656094,0.530349,0.554309,0.797118,0.402402,0.725795,0.733761,0.938372,2.441168,2.532643,0.574868,0.695094,0.375213,0.422378,-0.374040,0.523171,0.258463,0.136537,0.076404,5.007595,0.287395,3.606960,0.486090,5.443038,9.041692,2.252851,3.206674,2.415087,1.670371,-0.105929,0.551473,0.894997,0.402575,0.770468,0.677465,0.555303,0.761715,0.920553,2.459221,2.369394,0.630340,0.772660,0.621834,0.512542,-0.249213,0.444357,0.114768,0.153929,5
0.008697,0.009851,0.005069,0.004893,0.017119,0.013792,0.006684,0.008326,1101.000000,0.697781,0.969190,0.719608,1.000000,126.710678,0.848287,44.334306,31.757154,76.510030,0.734469,0.768116,0.592167,1.012145,0.910559,2.538302,2.966959,0.713082,0.868054,0.700063,0.567367,-0.292441,0.529048,0.297690,0.357696,0.350925,1.495859,0.586480,1.808462,0.750589,3.437888,5.738896,1.529237,1.985129,1.066468,1.103374,-0.215382,0.617206,1.118888,0.825360,0.932370,0.185775,0.564052,0.213070,0.978411,2.118880,0.666504,0.219142,0.256760,0.181823,0.184920,-0.337875,0.314840,0.185333,0.127105,0.709077,1.082005,0.386381,1.103856,0.894541,2.503417,2.281879,0.744399,0.901127,0.971399,0.641958,-0.153175,0.411061,0.867377,0.709674,0.919838,0.308722,0.301664,0.221041,0.972233,2.123405,0.575443,0.248225,0.291468,0.300633,0.223897,-0.171377,0.230579,0.316850,0.397337,5
0.004673,0.000870,0.005292,0.003091,0.011823,0.002538,0.006244,0.003328,995.000000,0.764628,0.904545,0.646104,1.000000,131.154329,0.715929,46.246244,29.804385,61.118328,0.690983,0.441483,0.324002,0.100211,0.916990,2.311703,0.701219,0.670178,0.793458,0.399418,0.529144,-0.113606,0.344521,0.015533,0.027602,0.057079,2.312862,0.526001,2.214048,0.592211,9.631518,7.368277,2.341674,3.260536,1.205856,1.339017,-0.138550,0.622361,0.089590,0.026262,0.792220,0.581429,0.423011,0.503848,0.933848,2.322800,1.433962,0.551641,0.675843,0.543046,0.455445,-0.211952,0.384772,0.054598,0.251125,0.680251,0.539254,0.177680,0.074199,0.904671,2.307593,0.645412,0.675592,0.792506,0.481332,0.584024,-0.061578,0.263284,0.056245,0.051137,0.769722,0.741436,0.293563,0.524772,0.922984,2.336970,1.357651,0.590801,0.726947,0.686227,0.513365,-0.140833,0.322933,0.242939,0.176159,4
0.004595,0.000888,0.004762,0.001505,0.013561,0.003151,0.006954,0.004291,1364.000000,0.737520,0.886290,0.713762,1.000000,154.710678,0.706948,53.137380,35.884998,-12.312257,0.684660,0.444264,0.508742,0.494134,0.916464,2.419854,1.355049,0.744299,0.900867,0.400875,0.532090,-0.263844,0.489904,0.015636,0.038549,0.046562,1.883645,0.696775,3.166127,0.578737,10.303499,10.523836,2.497103,3.367973,0.864022,1.244607,-0.217785,0.750126,0.041333,0.093867,0.782426,0.372360,0.410261,0.314574,0.939537,2.263327,0.890425,0.539688,0.654186,0.347422,0.421496,-0.191328,0.360364,0.038363,0.031928,0.659443,0.479825,0.397273,0.477236,0.905034,2.404386,1.084718,0.765642,0.937471,0.425789,0.580626,-0.167573,0.401885,0.042687,0.025233,0.762882,0.478225,0.267356,0.325211,0.930561,2.272765,0.827245,0.568364,0.694723,0.443443,0.470566,-0.131124,0.305477,0.032745,0.022768,4
0.005090,0.000888,0.004863,0.001598,0.017653,0.005178,0.006907,0.005725,1071.000000,0.677786,0.979872,0.742204,1.000000,122.811183,0.877970,43.137144,31.716983,38.738773,0.152925,1.850156,0.378430,1.469166,0.648235,3.775234,4.097243,1.799692,2.493833,1.075170,1.253148,-0.074497,0.421679,0.090357,0.037273,0.058432,2.360042,0.645404,3.240632,0.575617,10.963580,10.938320,2.456073,3.251885,1.175319,1.347283,-0.211132,0.732764,0.197491,0.061888,0.802783,0.289734,0.378012,0.225236,0.946387,2.209614,0.641547,0.479694,0.575505,0.271786,0.384715,-0.167690,0.318658,0.030274,0.029055,0.129789,2.708661,0.120160,1.502972,0.595014,3.831271,3.431598,1.805121,2.584289,1.503359,1.410309,-0.031849,0.287386,0.188696,0.171233,0.784314,0.343780,0.245486,0.207499,0.936281,2.209191,0.566122,0.499527,0.604850,0.318558,0.436791,-0.080031,0.225484,0.088495,0.081659,4
0.005348,0.002200,0.004768,0.001342,0.011958,0.002697,0.006059,0.003380,984.000000,0.593917,0.961877,0.719298,1.000000,118.811183,0.861411,39.778692,32.002994,59.977009,0.767697,0.420690,0.536411,0.573793,0.924865,2.291954,1.098671,0.565559,0.659950,0.383401,0.488980,-0.168172,0.376251,0.061499,0.050217,0.044595,2.785057,0.553434,3.096003,0.543586,10.536782,9.687728,2.473390,3.442038,1.331231,1.414096,-0.147248,0.649401,0.017841,0.063949,0.823439,0.224002,0.356664,0.174191,0.951691,2.168292,0.472374,0.421911,0.503254,0.210585,0.352554,-0.138484,0.268780,0.042103,0.050018,0.762587,0.608312,0.275356,0.623099,0.917452,2.278338,0.853259,0.572783,0.662997,0.556347,0.531222,-0.074746,0.263093,0.153882,0.243128,0.809861,0.292812,0.186948,0.180709,0.945051,2.174144,0.427465,0.444378,0.535223,0.274307,0.391071,-0.072074,0.198529,0.128066,0.136213,4
0.009636,0.009469,0.006230,0.006082,0.013949,0.003066,0.006230,0.003916,798.000000,0.768377,0.985185,0.757835,1.000000,106.325902,0.870570,39.978868,25.586392,-74.455980,0.518355,2.277533,0.437692,2.147218,0.806037,3.093979,5.750346,1.199899,1.492041,1.854365,1.001432,-0.130573,0.460261,0.239823,0.195127,0.066912,3.305433,0.384401,2.950395,0.529303,11.055800,7.353715,2.248212,3.173198,1.608936,1.436167,-0.114317,0.569183,0.195057,0.100081,0.789542,0.683072,0.289693,0.482829,0.926605,2.305516,1.240231,0.547404,0.665539,0.633442,0.491168,-0.097418,0.257332,0.089413,0.070425,0.420427,4.170813,0.066254,2.368605,0.732242,3.225539,4.725252,1.355971,1.692540,3.144103,1.264685,-0.042202,0.283712,3.659272,1.959127,0.761452,0.918979,0.064076,0.502131,0.911935,2.313429,1.044726,0.589724,0.708206,0.840451,0.565614,-0.020690,0.122168,0.546208,0.383018,4
0.006091,0.002198,0.005243,0.001879,0.013042,0.002817,0.005784,0.003524,807.000000,0.838502,0.952774,0.656098,1.000000,113.982756,0.767040,43.884861,23.912805,23.083971,0.550542,0.493741,0.306369,0.183550,0.865705,2.418637,0.852559,0.836496,1.042989,0.402653,0.693346,-0.070558,0.286684,0.085090,0.150235,0.049580,1.723227,0.674092,2.574581,0.594903,9.798331,8.842501,2.461991,3.299571,0.799596,1.231682,-0.223430,0.751362,0.048026,0.091495,0.665288,0.286347,0.528239,0.303487,0.913137,2.341226,0.927601,0.711437,0.860924,0.249622,0.523475,-0.170279,0.384786,0.015945,0.056890,0.514125,0.685801,0.013244,0.160415,0.833897,2.416918,0.687206,0.837125,1.054789,0.538586,0.800264,-0.030617,0.194856,0.474954,0.150913,0.635728,0.424229,0.321205,0.312486,0.894659,2.352457,0.825717,0.741924,0.917627,0.365304,0.607965,-0.094611,0.295127,0.176736,0.028177,4
0.007390,0.001996,0.005442,0.002200,0.011067,0.001724,0.005562,0.002763,431.000000,0.750342,0.901674,0.725589,1.000000,85.698485,0.720550,29.895698,19.762541,10.598228,0.076097,2.127424,0.441071,1.889795,0.590038,4.891967,5.464783,2.105398,2.918699,1.076941,1.306950,-0.133591,0.585970,0.252714,0.039212,0.055072,2.897507,0.419776,2.368644,0.571572,10.698061,7.075038,2.310770,3.248863,1.582324,1.371966,-0.171005,0.676306,0.088535,0.112788,0.615170,0.411154,0.386152,0.316005,0.899079,2.411154,0.926931,0.811205,0.995803,0.356851,0.591875,-0.153529,0.393261,0.138969,0.072155,0.062676,3.118750,0.203654,1.844961,0.498176,5.062500,4.677344,2.065024,3.078019,1.346523,1.446630,-0.057850,0.409911,0.240671,0.377267,0.579374,0.507029,0.227272,0.286077,0.876802,2.420862,0.801560,0.841187,1.054637,0.425397,0.677154,-0.081613,0.296977,0.131938,0.124303,4
0.005926,0.002554,0.005315,0.003160,0.011742,0.001955,0.005841,0.003074,838.000000,0.341298,0.975553,0.795066,1.000000,108.669048,0.875560,33.884434,31.849844,86.693510,0.494683,1.104620,0.202079,0.376174,0.821228,2.629076,1.562144,1.046112,1.325757,0.887433,0.904315,-0.053175,0.282661,0.119399,0.220289,0.079059,1.862772,0.510563,1.846082,0.618063,9.881793,5.745538,2.233093,3.027124,0.981316,1.261547,-0.151693,0.626009,0.048672,0.064955,0.832196,0.377701,0.273091,0.259799,0.947742,2.195972,0.661497,0.430634,0.517306,0.356991,0.379978,-0.112826,0.244910,0.026496,0.167069,0.440819,1.412817,-0.010492,0.372352,0.784443,2.652757,1.356323,1.093125,1.393730,1.085312,1.021036,-0.011351,0.135167,0.250033,0.283397,0.804896,0.520296,0.035363,0.269685,0.934005,2.203727,0.558444,0.471230,0.561057,0.485182,0.454421,-0.015734,0.094119,0.276752,0.122350,4
0.006875,0.003412,0.005921,0.003680,0.012226,0.002626,0.006034,0.003309,826.000000,0.780439,0.950518,0.764815,1.000000,115.497475,0.764816,41.305075,25.825268,-79.675360,0.434225,0.662393,0.618671,0.261816,0.839473,2.745014,1.822447,1.168057,1.376127,0.524162,0.784744,-0.189737,0.550437,0.145020,0.096350,0.045880,3.180912,0.487867,2.637391,0.519302,11.064103,9.045748,2.432140,3.405675,1.482011,1.459901,-0.135454,0.629197,0.070355,0.113269,0.653600,0.530541,0.606318,0.673820,0.902856,2.531538,2.164737,0.837960,1.029120,0.470601,0.594259,-0.262278,0.516753,0.012437,0.056594,0.408803,0.947115,0.466556,0.187377,0.810887,2.761218,1.624073,1.189433,1.409498,0.735574,0.888082,-0.126270,0.476276,0.258069,0.282719,0.617910,0.781478,0.441623,0.699659,0.880924,2.554110,2.017624,0.892364,1.116706,0.679756,0.695280,-0.170485,0.433670,0.144305,0.154949,4
0.005220,0.001517,0.004931,0.002251,0.012157,0.002306,0.005799,0.003262,797.000000,0.901609,0.961399,0.597899,1.000000,118.225397,0.704581,48.797985,21.107634,28.644636,0.392558,1.144681,0.559461,1.345373,0.819491,3.139007,3.972166,1.379206,1.717475,0.918887,0.910039,-0.259066,0.654967,0.143527,0.084534,0.052563,2.100709,0.584904,2.312528,0.568118,10.452482,7.949870,2.405128,3.279035,0.965955,1.306892,-0.174337,0.685470,0.064086,0.075733,0.868368,0.249254,0.209553,0.158023,0.959793,2.133946,0.381412,0.340404,0.403438,0.238100,0.306984,-0.093203,0.196736,0.175562,0.032372,0.358490,1.565891,0.422387,1.430140,0.780067,3.156589,3.701061,1.430274,1.802785,1.204029,1.042139,-0.171279,0.567771,0.181958,0.131159,0.853043,0.320672,0.016657,0.162718,0.953148,2.138243,0.331535,0.364055,0.428241,0.304444,0.345969,-0.024382,0.102870,0.163285,0.080699,4
0.004533,0.000654,0.005096,0.002414,0.014074,0.002857,0.006685,0.004004,732.000000,0.856321,0.965699,0.647215,1.000000,108.568542,0.766212,42.788681,22.097978,-27.266843,0.807435,0.172093,0.675520,0.200070,0.957670,2.237209,0.841406,0.487638,0.551410,0.162553,0.315937,-0.378736,0.485142,0.003491,0.014731,0.045557,1.905426,0.621781,2.479861,0.553443,10.085271,8.167923,2.414480,3.317366,0.784126,1.238188,-0.190704,0.709494,0.052946,0.084333,0.809455,0.351501,0.600870,0.440539,0.944454,2.296124,1.409833,0.511682,0.614929,0.329751,0.394386,-0.298696,0.441283,0.113983,0.092806,0.806010,0.154237,0.684035,0.190106,0.954641,2.218644,0.784398,0.472604,0.532750,0.144237,0.325812,-0.322295,0.450215,0.011047,0.033903,0.800700,0.401451,0.559477,0.456070,0.940132,2.306530,1.421154,0.532598,0.640816,0.375197,0.417464,-0.272282,0.428805,0.067420,0.239395,4
0.004876,0.001434,0.004934,0.002528,0.011857,0.002841,0.005549,0.003101,924.000000,0.879610,0.924925,0.595745,1.000000,128.468037,0.692718,51.298430,24.402431,24.193938,0.824482,0.381818,0.003231,0.118620,0.943775,2.158788,0.380847,0.408226,0.470174,0.358861,0.395551,-0.008269,0.070885,0.020084,0.066132,0.041622,1.780606,0.721507,3.121255,0.567194,9.467879,10.995635,2.563825,3.407596,0.746379,1.215297,-0.247245,0.786084,0.052386,0.125683,0.848766,0.382693,0.309936,0.277288,0.951584,2.199179,0.726460,0.408932,0.494702,0.363544,0.353021,-0.144900,0.272709,0.046493,0.058078,0.831437,0.355731,0.061188,0.098569,0.947977,2.152833,0.390344,0.397692,0.447824,0.336227,0.375233,-0.019505,0.111223,0.036196,0.071299,0.837104,0.439277,0.230409,0.285397,0.945837,2.205227,0.702309,0.430396,0.519483,0.414811,0.384348,-0.098434,0.228825,0.093665,0.054440,4
0.006091,0.002198,0.005243,0.001879,0.013042,0.002817,0.005784,0.003524,807.000000,0.838502,0.952774,0.656098,1.000000,113.982756,0.767040,43.884861,23.912805,23.083971,0.550542,0.493741,0.306369,0.183550,0.865705,2.418637,0.852559,0.836496,1.042989,0.402653,0.693346,-0.070558,0.286684,0.085090,0.150235,0.049580,1.723227,0.674092,2.574581,0.594903,9.798331,8.842501,2.461991,3.299571,0.799596,1.231682,-0.223430,0.751362,0.048026,0.091495,0.665288,0.286347,0.528239,0.303487,0.913137,2.341226,0.927601,0.711437,0.860924,0.249622,0.523475,-0.170279,0.384786,0.015945,0.056890,0.514125,0.685801,0.013244,0.160415,0.833897,2.416918,0.687206,0.837125,1.054789,0.538586,0.800264,-0.030617,0.194856,0.474954,0.150913,0.635728,0.424229,0.321205,0.312486,0.894659,2.352457,0.825717,0.741924,0.917627,0.365304,0.607965,-0.094611,0.295127,0.176736,0.028177,5
